OPER_DATE;CREDIT_ACCOUNT_RK;DEBET_ACCOUNT_RK;CREDIT_AMOUNT;DEBET_AMOUNT
18-01-2018;13630;37051;61573.84;55011.27
18-01-2018;13630;17436;65863.79;10397.48
18-01-2018;13630;37051;26684.27;33774.33
18-01-2018;13630;420732812;42098.56;64452.04
18-01-2018;13630;17436;82704.29;83727.14
18-01-2018;13630;8736635;28889.52;63105.69
18-01-2018;13630;10006159;3639.06;73976.18
18-01-2018;13630;420732812;8571.63;74189.48
18-01-2018;13630;8736635;66982.13;62598.21
18-01-2018;13630;10006159;11788.41;86628.05
18-01-2018;13630;37051;72049.95;93323.39
18-01-2018;17436;13630;12903.79;63442.86
18-01-2018;13630;37051;62433.14;58587.03
18-01-2018;13630;37051;46266.1;16597.65
18-01-2018;13630;17437;54930.27;85718.45
18-01-2018;13630;37051;52468.76;30261.26
18-01-2018;13630;434141714;20261.26;96131.92
18-01-2018;13630;12048338;23170.67;40689.3
18-01-2018;13630;37051;99368.76;35128.53
18-01-2018;13631;13659;38198.41;515.98
18-01-2018;13630;2639288;95786.26;80902.35
18-01-2018;13630;37051;44198.29;99194.71
18-01-2018;13630;17436;27381.12;99964.43
18-01-2018;13630;10006159;26349.54;32814.74
18-01-2018;13630;420732812;48147.45;46680.24
18-01-2018;34157147;13631;39828.6;36026.55
18-01-2018;13630;2654564;34328.45;93043.86
18-01-2018;13630;37051;7920.77;24006.98
18-01-2018;34157147;13631;13598.31;12129.9
18-01-2018;13630;37051;26995.13;81614.54
18-01-2018;13630;8736635;19492.78;94567.33
18-01-2018;17439;529914720;94713.29;2965.55
18-01-2018;13630;37051;79859.06;52060.19
18-01-2018;13630;2639288;3795.00;3007.82
18-01-2018;13630;37051;9104.71;46770.05
18-01-2018;13630;37051;74705.46;62768.39
18-01-2018;13630;37051;43500.56;55986.7
18-01-2018;13630;37051;85822.76;99431.07
18-01-2018;13630;10006159;93287.82;39253.33
18-01-2018;13630;37051;96257.6;10580.59
18-01-2018;13630;10006159;5267.28;86094.71
18-01-2018;13630;17436;52624.2;89258.72
18-01-2018;17436;13630;78762.31;60389.53
18-01-2018;13630;434141714;54268.24;33859.56
18-01-2018;13630;409685020;8261.82;50165.8
18-01-2018;13632;2654567;22303.84;18861.54
18-01-2018;13630;2639288;29695.86;32911.71
18-01-2018;13630;37051;3481.53;75645.32
18-01-2018;13630;12048338;32962.55;47993.28
18-01-2018;13630;37051;2202.53;36485.83
18-01-2018;17436;13630;46734.48;1055.00
18-01-2018;13630;37051;95583.13;91648.02
18-01-2018;13630;10006159;2666.94;25651.36
18-01-2018;13632;409684862;35457.62;27616.27
18-01-2018;13630;37051;32297.19;4178.37
18-01-2018;17436;13630;34587.57;18865.58
18-01-2018;13630;247574036;98224.61;79619.33
18-01-2018;13630;37051;70873.26;98255.09
18-01-2018;13630;37051;54956.86;48981.53
18-01-2018;13630;37051;36825.11;88120.88
18-01-2018;13630;247574036;2225.99;26098.84
18-01-2018;13630;37051;21869.36;38800.57
18-01-2018;13630;37051;79681.75;78186.99
18-01-2018;13630;10006159;38413.71;76463.11
18-01-2018;13630;37051;3979.98;88025.29
18-01-2018;13630;37051;35916.9;40022.3
18-01-2018;13630;37051;40308.33;91840.73
18-01-2018;13630;37051;2228.61;7934.22
18-01-2018;13630;247574036;11746.07;88081.83
18-01-2018;13630;37051;16874.99;11059.5
18-01-2018;13630;37051;64567.9;88855.81
18-01-2018;13630;434141714;52725.15;6486.43
18-01-2018;13630;434141714;29785.13;93177.1
18-01-2018;13631;1789425;17116.63;84652.72
18-01-2018;13630;37051;81893.24;40306.64
18-01-2018;13630;37051;63766.2;35188.54
18-01-2018;13630;174938117;74092.12;24071.89
18-01-2018;13630;37051;75286.4;26416.23
18-01-2018;17436;13630;79241.99;33996.84
18-01-2018;13630;409685020;68111.13;6646.93
18-01-2018;13630;10006159;13676.65;71374.53
18-01-2018;13630;490890699;67638.57;72605.52
18-01-2018;13630;12048338;96019.1;36816.18
18-01-2018;13630;37051;26799.8;9970.68
18-01-2018;1972647;13630;67701.16;87748.25
18-01-2018;13630;37051;9314.58;19524.75
18-01-2018;13630;37051;37837.34;89550.26
18-01-2018;13630;37051;94607.3;32011.12
18-01-2018;13630;37051;19275.94;38985.99
18-01-2018;13630;37051;23453.29;61574.99
18-01-2018;13630;37051;18493.63;2179.9
18-01-2018;17436;17437;11651.65;78072.1
18-01-2018;13630;37051;12097.17;11203.31
18-01-2018;13630;37051;66438.53;19550.32
18-01-2018;13632;409684862;25837.57;70339.73
18-01-2018;13630;529950169;14581.15;25422.72
18-01-2018;13630;409685020;59456.35;84513.56
18-01-2018;13630;37051;83665.01;60587.00
18-01-2018;13630;37051;25671.99;79524.95
18-01-2018;13630;37051;16457.1;97486.28
18-01-2018;17436;312741916;80925.36;26431.21
18-01-2018;13630;2639288;4177.47;19730.57
18-01-2018;13630;37051;29856.9;58373.5
18-01-2018;13630;37051;67199.66;93368.07
18-01-2018;13630;67304576;63057.87;98739.69
18-01-2018;13630;409685020;87991.22;97735.62
18-01-2018;13630;283028303;36176.74;79762.77
18-01-2018;13630;10006159;84719.03;25773.82
18-01-2018;13630;37051;82577.83;34077.1
18-01-2018;17436;312741916;92155.83;21856.68
18-01-2018;13630;247574036;7155.91;41380.95
18-01-2018;13630;10006159;35393.39;27157.51
18-01-2018;17436;17437;72261.81;92979.6
18-01-2018;13630;37051;80111.75;63509.32
18-01-2018;13630;37051;69075.21;11064.4
18-01-2018;13630;10006159;29497.4;201.3
18-01-2018;13630;37051;65417.2;27630.76
18-01-2018;17436;13630;81305.57;48350.53
18-01-2018;13630;37051;60553.4;78851.3
18-01-2018;13630;37051;71440.17;75155.04
18-01-2018;13630;37051;9943.00;54429.75
18-01-2018;13630;409685020;17285.93;62014.32
18-01-2018;13630;37051;50102.51;99300.17
18-01-2018;13630;490890699;51196.54;42034.19
18-01-2018;13630;37051;18590.66;75820.85
18-01-2018;13630;37051;82443.68;32827.9
18-01-2018;13630;1789424;20905.89;51850.49
18-01-2018;13630;37051;24643.79;53187.17
18-01-2018;13630;37051;19410.81;84289.23
18-01-2018;13630;67304576;83239.9;98932.11
18-01-2018;17436;13630;69437.9;96697.05
18-01-2018;13630;10006159;93569.37;28475.07
18-01-2018;13630;37051;26370.45;69296.79
18-01-2018;13630;409685020;46086.15;96730.15
18-01-2018;13630;37051;58614.08;56159.2
18-01-2018;13630;12048338;928.86;92520.83
18-01-2018;13630;37051;88506.85;9441.77
18-01-2018;13630;1789424;83871.00;57258.42
18-01-2018;13630;1789424;40681.12;86589.93
18-01-2018;13630;529829662;69191.7;90852.46
18-01-2018;13630;247574036;68800.45;62555.43
18-01-2018;13630;10006159;96337.22;89981.1
18-01-2018;13630;451932940;62914.9;54141.19
18-01-2018;13630;8736635;53388.47;84828.01
18-01-2018;13630;37051;11919.99;64545.46
18-01-2018;13630;17436;47282.64;29991.31
18-01-2018;17436;312741916;75548.36;65009.53
18-01-2018;13630;37051;3630.11;36313.45
18-01-2018;13630;409685020;23726.55;63372.08
18-01-2018;13630;409685020;58744.47;8716.58
18-01-2018;13631;529950023;55459.37;52125.4
18-01-2018;13630;2682057;34555.02;7097.51
18-01-2018;13630;10006159;85262.61;66314.67
18-01-2018;13630;10006159;90086.32;61587.01
18-01-2018;13630;37051;38440.42;93835.49
18-01-2018;13630;37051;44039.63;88211.26
18-01-2018;13630;37051;46844.66;79577.12
18-01-2018;13630;10006159;88913.21;32352.8
18-01-2018;13630;37051;50838.24;46957.83
18-01-2018;13630;37051;13303.08;38290.44
18-01-2018;13630;10006159;33842.26;93368.79
18-01-2018;17436;13630;26721.45;34162.43
18-01-2018;13630;37051;21168.73;4558.97
18-01-2018;17436;13630;28834.29;12233.4
18-01-2018;13630;10006159;72813.85;42615.46
18-01-2018;13630;37051;65975.00;96140.49
18-01-2018;331483502;13630;38715.33;3746.72
18-01-2018;13630;37051;97949.97;54063.06
18-01-2018;13630;409685020;28870.11;86423.54
18-01-2018;13630;409685020;51568.11;1355.32
18-01-2018;13630;37051;47976.68;97428.1
18-01-2018;13630;10006159;73039.27;58764.64
18-01-2018;13630;17436;44122.58;36195.85
18-01-2018;13630;247574036;62344.11;26386.6
18-01-2018;13630;10006159;11967.37;16933.19
18-01-2018;13630;37051;74603.89;57568.8
18-01-2018;13630;37051;56740.87;85465.92
18-01-2018;13630;37051;42879.02;76628.1
18-01-2018;13630;37051;56684.37;63389.31
18-01-2018;13630;37051;19330.91;58076.46
18-01-2018;13630;37051;8930.14;56061.32
18-01-2018;13630;409685020;57727.51;77155.75
18-01-2018;17436;312741916;97582.22;41989.6
18-01-2018;13630;37051;42274.32;75714.76
18-01-2018;13630;1789424;66000.66;40481.32
18-01-2018;13630;37051;33708.13;98814.93
18-01-2018;13630;37051;44385.93;86342.34
18-01-2018;13630;37051;97055.09;77964.84
18-01-2018;13630;2326027;29564.65;89065.56
18-01-2018;13630;37051;60549.03;33136.1
18-01-2018;13630;37051;21492.16;3438.18
18-01-2018;13630;409685020;69802.2;29554.72
18-01-2018;13630;37051;28081.38;8854.02
18-01-2018;1972647;13630;72768.6;95399.7
18-01-2018;13630;37051;67136.04;17280.88
18-01-2018;13632;409684862;12139.52;37800.24
18-01-2018;17436;26899;42484.87;9295.62
18-01-2018;312741916;13630;78511.08;45558.9
18-01-2018;13632;409684862;39417.7;15313.58
18-01-2018;13630;37051;34479.41;10123.25
18-01-2018;13630;58758237;76677.17;96052.24
18-01-2018;13630;1789424;25201.53;56353.3
18-01-2018;13630;17436;3275.53;71658.98
18-01-2018;13630;10006159;35533.64;86305.52
18-01-2018;17436;17437;74531.48;3428.05
18-01-2018;13630;10006159;9764.2;78176.53
18-01-2018;13630;434141714;66827.49;89133.11
18-01-2018;13630;247574036;87631.18;37011.52
18-01-2018;17436;13630;64915.34;30496.11
18-01-2018;13630;37051;72555.45;64718.25
18-01-2018;13630;409685020;59270.48;54413.84
18-01-2018;13630;1789424;13515.00;8485.53
18-01-2018;13630;37051;49776.94;12219.2
18-01-2018;13630;67304576;44373.83;83803.63
18-01-2018;13630;37051;1655.93;31534.49
18-01-2018;13630;37051;88088.09;6241.82
18-01-2018;13630;434141714;85117.8;85750.56
18-01-2018;13630;37051;89489.39;24767.69
18-01-2018;13630;409685020;75097.16;5335.84
18-01-2018;13630;37051;15860.24;2612.87
18-01-2018;13630;37051;12282.07;82532.8
18-01-2018;13630;451932940;73576.23;33963.53
18-01-2018;13631;1789425;6413.98;99770.7
18-01-2018;13630;37051;74811.76;7400.21
18-01-2018;13630;37051;39791.73;51066.53
18-01-2018;13630;8736635;10277.15;98688.18
18-01-2018;13630;1789424;69727.42;47994.41
18-01-2018;13630;247574036;18608.77;26454.12
18-01-2018;13630;490890801;8271.44;69575.36
18-01-2018;13630;490890699;40156.92;4931.46
18-01-2018;13630;12048338;3193.47;23621.73
18-01-2018;13630;10006159;92547.34;59649.28
18-01-2018;13630;37051;89178.61;99253.6
18-01-2018;13630;247574036;2944.22;41924.65
18-01-2018;13630;247574036;94468.95;3491.42
18-01-2018;13630;434141714;39624.38;77197.41
18-01-2018;13630;37051;13028.91;46131.69
18-01-2018;13630;37051;98681.78;65684.46
18-01-2018;13630;283028303;54184.54;88326.76
18-01-2018;13630;1789424;15885.73;89568.67
18-01-2018;13630;37051;63285.73;54650.98
18-01-2018;13630;8736635;82491.81;71383.35
18-01-2018;13630;37051;79528.9;6696.86
18-01-2018;17436;13630;32695.94;93389.24
18-01-2018;13630;37051;55325.92;29646.32
18-01-2018;13630;37051;29699.15;78290.63
18-01-2018;13630;8736635;28957.58;8407.58
18-01-2018;13630;409685020;62262.15;1460.68
18-01-2018;13630;37051;81786.4;76520.46
18-01-2018;13630;37051;75888.18;882.93
18-01-2018;13630;37051;3262.12;14436.14
18-01-2018;13630;10006159;84597.61;52820.64
18-01-2018;13630;1789424;97198.22;8958.93
18-01-2018;13630;37051;64372.64;23911.96
18-01-2018;13630;17436;36321.17;34494.51
18-01-2018;13630;10006159;16022.79;71557.17
18-01-2018;13630;37051;24226.33;22648.73
18-01-2018;13630;37051;76314.81;82722.38
18-01-2018;13630;37051;30318.59;25243.28
18-01-2018;13630;1789424;53038.52;44504.53
18-01-2018;13630;37051;28899.91;32643.37
18-01-2018;13630;2682057;20215.28;23426.53
18-01-2018;17436;13630;11899.00;1886.53
18-01-2018;13630;37051;78658.09;94815.31
18-01-2018;13630;37051;22652.14;74569.96
18-01-2018;13630;490890699;66567.4;57446.66
18-01-2018;13630;37051;2762.9;483.35
18-01-2018;13630;37051;42389.31;60483.95
18-01-2018;13630;37051;63609.91;46864.45
18-01-2018;13630;10006159;95295.32;15850.08
18-01-2018;13630;420732812;41191.37;48718.73
18-01-2018;13630;37051;64946.41;79552.25
18-01-2018;13630;14188;52295.05;6013.96
18-01-2018;13630;10006159;61013.01;59276.17
18-01-2018;13630;409685020;33650.86;15300.67
18-01-2018;13631;1789425;45965.21;10686.31
18-01-2018;13630;37051;9163.83;96103.47
18-01-2018;17436;13630;24309.46;15161.12
18-01-2018;13630;37051;16322.67;63255.7
18-01-2018;17436;312741916;47635.95;19850.36
18-01-2018;13630;37051;83528.9;30940.04
18-01-2018;13630;37051;81358.62;39084.08
18-01-2018;13630;17436;34977.85;58412.11
18-01-2018;13630;37051;32041.12;87836.24
18-01-2018;17436;17437;69513.18;71610.12
18-01-2018;13630;37051;98572.45;71509.96
18-01-2018;13630;420732812;73962.01;17984.93
18-01-2018;17436;312741916;24056.78;81194.96
18-01-2018;13630;37051;38657.33;81228.29
18-01-2018;13630;37051;82702.7;45549.86
18-01-2018;13630;37051;17187.2;24623.29
18-01-2018;13630;37051;5501.62;31815.97
18-01-2018;13630;247574036;70673.43;90876.86
18-01-2018;13630;30277;72607.77;19085.58
18-01-2018;331483502;13630;63739.05;90025.26
18-01-2018;13630;529901913;80334.31;47138.81
18-01-2018;13630;37051;77804.49;76653.94
18-01-2018;13630;490890699;54934.15;76169.22
18-01-2018;13630;37051;7130.84;96987.53
18-01-2018;13630;247574036;67388.49;21808.23
18-01-2018;13630;10006159;77624.08;59585.46
18-01-2018;13630;247574036;30786.13;7612.87
18-01-2018;13630;37051;33285.59;70021.99
18-01-2018;13630;10006159;91881.27;47821.15
18-01-2018;13630;37051;77331.76;7012.16
18-01-2018;13630;247574036;60710.97;33509.87
18-01-2018;13630;12048338;87878.99;53137.57
18-01-2018;13630;247574036;51666.33;54202.33
18-01-2018;13630;10006159;21816.9;53966.39
18-01-2018;13630;37051;58169.65;98716.9
18-01-2018;13630;37051;48437.37;12375.43
18-01-2018;13630;1789424;34975.05;47317.67
18-01-2018;13630;37051;48264.06;53506.61
18-01-2018;13630;37051;47679.18;81092.85
18-01-2018;13630;37051;14972.45;91445.27
18-01-2018;312741916;13630;3003.19;16281.4
18-01-2018;13630;490890699;40813.75;13488.82
18-01-2018;13630;434141714;53162.73;50472.79
18-01-2018;13630;37051;94645.28;97382.9
18-01-2018;13630;10006159;79637.12;48005.19
18-01-2018;13630;37051;97889.02;33318.74
18-01-2018;17436;25686468;52595.45;51618.04
18-01-2018;13630;2639288;43162.83;32000.63
18-01-2018;13630;8736635;1341.13;99621.39
18-01-2018;13630;37051;30620.33;13103.81
18-01-2018;312741916;13630;74886.12;55568.21
18-01-2018;13630;37051;9362.96;2363.54
18-01-2018;13630;324116366;69125.9;25888.14
18-01-2018;13630;247574036;13092.07;78465.31
18-01-2018;13630;37051;88705.72;48258.05
18-01-2018;13630;37051;61467.26;94884.46
18-01-2018;13630;37051;64102.56;18145.51
18-01-2018;13630;17436;20500.98;13873.7
18-01-2018;13630;12048338;83982.67;82524.27
18-01-2018;13630;37051;50520.47;31303.44
18-01-2018;13630;37051;2207.51;19705.91
18-01-2018;13630;37051;87285.14;10765.1
18-01-2018;13630;37051;50334.94;91600.2
18-01-2018;13630;37051;44376.06;36316.18
18-01-2018;13630;37051;46939.05;78884.39
18-01-2018;312741916;13630;66610.42;22565.3
18-01-2018;13630;37051;36661.06;24335.41
18-01-2018;13630;434141714;93808.82;72129.09
18-01-2018;13630;37051;42169.54;53905.83
18-01-2018;13632;14138;91954.13;41868.45
18-01-2018;13630;37051;98730.84;56112.54
18-01-2018;13630;37051;92267.36;43739.67
19-01-2018;13630;2682057;66150.7;18389.99
19-01-2018;13630;409685020;47192.44;36578.12
19-01-2018;13630;475107238;34142.31;93683.3
19-01-2018;17132;17439;63304.08;3548.65
19-01-2018;13630;409685020;19327.3;17905.47
19-01-2018;13630;409685020;23868.91;25221.06
19-01-2018;13630;14050;47168.41;53739.02
19-01-2018;13630;409685020;38679.73;16064.95
19-01-2018;13630;6077138;4772.53;79702.49
19-01-2018;13630;2639288;1030.61;25366.78
19-01-2018;13630;17436;72593.46;55276.08
19-01-2018;13630;26899;67013.55;6272.1
19-01-2018;13630;15698716;72051.34;12455.11
19-01-2018;17436;13630;55742.15;82713.51
19-01-2018;13630;409685020;38636.81;42787.83
19-01-2018;13630;17436;75043.12;68358.21
19-01-2018;13630;36213979;38095.91;34477.58
19-01-2018;13630;26899;47343.22;84477.25
19-01-2018;13630;17436;85283.5;7680.14
19-01-2018;13630;409685020;39864.83;66266.35
19-01-2018;13630;409685020;96789.85;90479.33
19-01-2018;17437;529950113;47786.36;83829.47
19-01-2018;17436;312741916;78074.43;32488.54
19-01-2018;13631;529962043;88194.04;46942.07
19-01-2018;13630;10006159;33608.32;92984.73
19-01-2018;13630;409685020;67235.23;71324.3
19-01-2018;13630;30514287;11388.61;59280.91
19-01-2018;13630;11735819;50011.77;38202.04
19-01-2018;13630;2031359;30845.1;2934.6
19-01-2018;13630;14050;19291.63;72779.11
19-01-2018;13630;14050;36471.13;38347.19
19-01-2018;13630;1761691;71906.86;57423.21
19-01-2018;13630;1761691;52383.05;71212.13
19-01-2018;13630;409685020;9698.31;32451.92
19-01-2018;13630;17436;61419.15;78544.55
19-01-2018;13630;475107238;82331.3;1562.38
19-01-2018;13630;1761691;70181.81;48816.97
19-01-2018;17436;13630;9196.25;50667.89
19-01-2018;13630;11735819;87764.62;55207.59
19-01-2018;13630;2682057;53214.17;5659.65
19-01-2018;13630;475107238;5439.84;22977.38
19-01-2018;13630;6077138;54037.82;50025.42
19-01-2018;13630;409685020;2068.74;25054.89
19-01-2018;13630;409685020;6560.26;68941.01
19-01-2018;13630;17436;37412.18;66634.85
19-01-2018;13630;475107238;57256.36;21754.63
19-01-2018;17436;13630;46027.33;11771.69
19-01-2018;13632;14138;23689.56;49172.9
19-01-2018;13630;2682057;61691.46;57484.68
19-01-2018;13630;14050;16281.39;39493.58
19-01-2018;13630;1761691;11033.1;70525.34
19-01-2018;13630;409685020;48504.45;3790.13
19-01-2018;13630;1761691;41801.71;76431.48
19-01-2018;13630;10006159;21992.19;99153.23
19-01-2018;13630;2639288;14488.5;3225.94
19-01-2018;13630;475107238;43861.69;36284.94
19-01-2018;13630;475107238;25911.98;73329.45
19-01-2018;17436;17434;22804.54;38539.87
19-01-2018;13630;2639288;63402.08;78467.12
19-01-2018;13630;14050;26364.22;89795.23
19-01-2018;13630;2639288;37846.98;66954.68
19-01-2018;13630;409685020;54206.55;7446.48
19-01-2018;13632;529949817;90316.24;6020.87
19-01-2018;13630;6077138;50735.28;31873.27
19-01-2018;13630;409685020;6301.65;25477.63
19-01-2018;13630;529950135;90161.47;98797.72
19-01-2018;1235426;17436;25732.93;1718.62
19-01-2018;17440;13630;9449.78;47241.55
19-01-2018;17436;529950167;99408.86;76030.00
19-01-2018;13630;14548;49178.66;16557.24
19-01-2018;13630;14050;28280.83;50421.95
19-01-2018;13630;475107238;5225.95;63324.16
19-01-2018;13630;475107238;39964.3;80060.9
19-01-2018;13630;15698716;60294.5;9429.41
19-01-2018;13630;409685020;90238.8;50053.78
19-01-2018;13630;14050;38968.13;99538.44
19-01-2018;13630;6077138;24439.36;70487.94
19-01-2018;17439;17132;46940.06;1349.33
19-01-2018;13630;41413500;76546.21;99239.74
19-01-2018;13630;26899;35663.4;48103.36
19-01-2018;13630;47591220;1909.11;12153.65
19-01-2018;17436;17437;97950.95;40221.43
19-01-2018;13632;2682058;4944.56;53311.48
19-01-2018;13630;17436;83526.49;25320.84
19-01-2018;13630;14050;49359.45;71983.19
19-01-2018;34157174;13630;55097.11;91682.91
19-01-2018;13630;17436;28889.07;31590.17
19-01-2018;13630;26899;53119.38;77811.28
19-01-2018;13630;2682057;47015.58;14501.05
19-01-2018;17436;13630;16875.9;80555.04
19-01-2018;13630;409685020;56074.64;89703.41
19-01-2018;34156728;34156914;31411.71;30741.01
19-01-2018;13630;475107238;95965.57;37101.53
19-01-2018;13630;409685020;147.05;2279.14
19-01-2018;13630;14050;958.36;45113.19
19-01-2018;13630;475107238;95344.9;1317.97
19-01-2018;13632;409684862;88183.66;47129.61
19-01-2018;13630;6077138;56778.67;33225.39
19-01-2018;13632;409684862;3733.43;88752.44
19-01-2018;17436;13630;88644.99;89323.75
19-01-2018;13630;14548;52044.09;15391.61
19-01-2018;17436;13630;1112.33;19127.87
19-01-2018;13630;2639288;81643.95;92087.51
19-01-2018;13630;6077138;77349.73;71454.94
19-01-2018;13630;520969940;84988.99;63815.96
19-01-2018;13630;409685020;81904.38;32620.85
19-01-2018;17436;13630;88943.15;67075.12
19-01-2018;13630;528787381;78844.36;97874.68
19-01-2018;13630;14548;49255.18;98098.00
19-01-2018;13630;14050;42500.58;5902.92
19-01-2018;13630;2639288;98424.67;78871.39
19-01-2018;13630;14050;26638.81;37543.11
19-01-2018;17437;13630;19112.8;11875.78
19-01-2018;13985;13630;24908.3;32622.49
19-01-2018;13630;2682057;20342.61;41764.37
19-01-2018;13630;409685020;67135.03;99059.67
19-01-2018;13630;409685020;29892.66;17988.22
19-01-2018;13630;409685020;99682.91;37718.59
19-01-2018;13632;15698741;81790.92;8761.44
19-01-2018;13632;409684862;2195.94;80954.56
19-01-2018;13630;2031359;917.49;82051.43
19-01-2018;13630;528787381;34899.99;89901.5
19-01-2018;13630;14548;12188.31;74189.27
19-01-2018;13630;409685020;99192.66;37438.84
19-01-2018;13630;2682057;45227.61;99279.25
19-01-2018;13630;14050;39128.31;2158.1
19-01-2018;13630;6077138;67623.83;15283.8
19-01-2018;13630;247574036;26866.86;71156.89
19-01-2018;13630;1761691;27267.39;26020.63
19-01-2018;13630;2682057;51750.36;1986.55
19-01-2018;13630;14050;33851.88;44484.76
19-01-2018;13630;409685020;70514.61;14881.64
19-01-2018;13630;409685020;81804.18;81587.29
19-01-2018;17437;529949920;70339.44;70734.07
19-01-2018;13630;247574036;75836.56;81040.31
19-01-2018;13630;475107238;78829.24;50172.67
19-01-2018;17436;13630;80149.43;77400.57
19-01-2018;13630;17436;95804.42;10612.97
19-01-2018;312741916;13630;53060.66;25831.47
19-01-2018;13630;2031359;74981.95;64340.4
19-01-2018;13630;17436;11155.03;64036.61
19-01-2018;13630;529950207;34780.59;87966.44
19-01-2018;13630;2639288;57048.18;94001.89
19-01-2018;17436;17434;70216.56;57160.05
19-01-2018;17436;13630;44008.85;51433.27
19-01-2018;17436;13630;39705.14;15642.8
19-01-2018;13630;11735819;53246.2;72710.55
19-01-2018;13630;475107238;95836.2;82721.67
19-01-2018;13630;17436;63638.71;5239.43
19-01-2018;13630;14050;60635.57;88024.86
19-01-2018;13630;409685020;55229.57;78021.9
19-01-2018;17436;13630;87611.51;25377.03
19-01-2018;17436;13630;76679.82;34932.73
19-01-2018;13630;17436;12771.07;20684.49
19-01-2018;13630;409685020;41115.27;1848.8
19-01-2018;13630;2639288;35497.29;38422.42
19-01-2018;13630;17436;90057.24;86530.95
19-01-2018;13630;2639288;89953.00;90900.06
19-01-2018;13630;2639288;38486.64;40731.16
19-01-2018;17436;13630;72041.69;25813.03
19-01-2018;13630;47591220;33020.56;10044.58
19-01-2018;13630;15948;86376.87;29082.75
19-01-2018;17436;13630;53750.86;74665.44
19-01-2018;25686468;17436;32894.34;43788.14
19-01-2018;13630;475107238;82640.00;56439.99
19-01-2018;13630;409685020;98637.84;8290.23
19-01-2018;13630;6077138;3853.37;62593.45
19-01-2018;13630;409685020;89717.44;87834.85
19-01-2018;13630;409685020;98969.34;47551.66
19-01-2018;17132;17436;8650.93;98163.45
19-01-2018;13630;6077138;95850.69;5713.85
19-01-2018;312741916;13630;95582.47;34066.09
19-01-2018;13630;409685020;37964.23;29658.14
19-01-2018;13630;17436;6542.86;91732.84
19-01-2018;13630;409685020;13441.71;67877.89
19-01-2018;13630;1761691;8534.7;96659.27
19-01-2018;34157174;393807899;15284.02;47012.43
19-01-2018;13630;475107238;17107.62;8980.43
19-01-2018;13630;475107238;52687.34;20505.85
19-01-2018;13630;10006159;69165.18;59319.82
19-01-2018;13630;415688653;91372.71;11408.9
19-01-2018;13630;409685020;28974.72;44968.65
19-01-2018;13630;2682057;64442.26;25214.73
19-01-2018;13630;1761691;26257.27;89026.58
19-01-2018;13630;17436;34082.61;98603.93
19-01-2018;13630;17436;89063.51;34337.33
19-01-2018;13630;17436;46445.01;67624.16
19-01-2018;13630;409685020;59879.13;70984.78
19-01-2018;13630;2682057;39702.72;92919.72
19-01-2018;13630;127503341;20815.6;67192.57
19-01-2018;13630;2639288;42543.34;41429.04
19-01-2018;13630;2639288;40447.41;97924.01
19-01-2018;13630;475107238;3452.42;15745.45
19-01-2018;13630;475107238;17270.66;56540.72
19-01-2018;13632;409684862;83099.3;58882.61
19-01-2018;13630;475107238;47154.66;90342.05
19-01-2018;13630;409685020;58960.56;37625.65
19-01-2018;13630;17436;43132.1;60292.95
19-01-2018;13630;17436;30928.58;21839.73
19-01-2018;17436;13630;23092.68;72046.84
19-01-2018;13630;6077138;28262.07;95606.37
19-01-2018;13630;10006159;26070.17;59886.73
19-01-2018;13630;26899;35502.05;68413.83
19-01-2018;13632;409684862;67644.06;54986.74
19-01-2018;17436;13630;39932.16;37923.21
19-01-2018;13630;528641685;76173.00;95230.68
19-01-2018;13630;14050;61934.88;9612.59
19-01-2018;13630;2682057;57243.83;94825.13
19-01-2018;13630;6077138;27154.36;46245.38
19-01-2018;13630;409685020;1509.36;47541.56
19-01-2018;13632;13685;84097.34;73411.93
19-01-2018;13630;409685020;79368.63;93043.17
19-01-2018;13630;409685020;36229.58;32195.61
19-01-2018;13630;6077138;94630.28;77373.59
19-01-2018;13630;127503341;89463.89;82971.8
19-01-2018;13630;2031359;43031.62;67964.79
19-01-2018;13630;528641685;88526.09;46885.77
19-01-2018;13630;13683;27079.29;78045.39
19-01-2018;13632;15698741;9842.86;8091.47
19-01-2018;13630;11735819;52910.75;43384.58
19-01-2018;13630;409685020;53668.67;93443.66
19-01-2018;13630;6077138;51771.4;45034.18
19-01-2018;13630;409685020;68495.21;4398.49
19-01-2018;13630;2031359;85167.18;86114.92
19-01-2018;13630;6077138;83871.03;44641.46
19-01-2018;13630;1761691;7834.5;15025.92
19-01-2018;13630;6077138;95251.66;2461.31
19-01-2018;13632;409684862;65090.01;64491.64
19-01-2018;13630;303427410;27801.98;20700.45
19-01-2018;17436;13630;37260.32;24965.95
19-01-2018;13630;475107238;51385.63;10675.68
19-01-2018;13630;409685020;22951.53;28458.25
19-01-2018;17436;13630;84808.98;3252.29
19-01-2018;13630;17436;73276.07;71777.75
19-01-2018;13630;409685020;17704.06;10154.58
19-01-2018;13630;14548;38209.71;80823.02
19-01-2018;17436;13630;39689.04;53280.76
19-01-2018;13630;6077138;92575.74;52592.55
19-01-2018;13630;409685020;77810.42;64535.81
19-01-2018;13630;475107238;79158.09;20100.61
19-01-2018;13630;26899;76837.07;2464.78
19-01-2018;13630;261479349;92399.52;84715.56
19-01-2018;13630;30514287;85433.11;8121.63
19-01-2018;13630;409685020;32456.43;16328.07
